,add,latitude,longitude,nearest_sch_index,distance_to_nearest_sch,nearest_sch_lat,nearest_sch_lon,nearest_sch_name,nearest_mrt_index,distance_to_nearest_mrt,nearest_mrt_lat,nearest_mrt_lon,nearest_mrt_name,walk_time_to_school,walk_distance_to_school,walk_time_to_mrt,walk_distance_to_mrt,line
0,309 ANG MO KIO AVE 1,1.36544495225352,103.842715047475,0,1205.6763446229113,1.3605834338904,103.833020333986,AI TONG SCHOOL,16,912.1877005498296,1.3693473037885635,103.84993299388984,ANG MO KIO MRT STATION,1463.0,2031.0,807.0,1120.0,NS
1,44 BENDEMEER RD,1.32226013692281,103.86662310263,6,1001.4367796866552,1.32175999964553,103.857628468881,HONG WEN SCHOOL,87,592.6428190118015,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,900.0,1250.0,663.0,918.0,DT
2,20 ST. GEORGE'S RD,1.3247396755322,103.862860231376,6,669.345528354148,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,608.3787089565643,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,666.0,925.0,571.0,793.0,NE
3,14 KG ARANG RD,1.30016459105,103.884228450233,7,1288.7608457689796,1.31099674009193,103.888352029067,KONG HWA SCHOOL,103,697.4228627246026,1.3062019048312363,103.8825280808098,MOUNTBATTEN MRT STATION,1334.0,1845.0,630.0,875.0,CC
4,46 OWEN RD,1.31514019805556,103.850798372212,6,1057.5058191032856,1.32175999964553,103.857628468881,HONG WEN SCHOOL,129,486.4758455455468,1.3123598402121364,103.8541771415314,FARRER PARK MRT STATION,1082.0,1503.0,503.0,698.0,NE
5,49 DORSET RD,1.3129579815118,103.850158739219,6,1283.5328826823086,1.32175999964553,103.857628468881,HONG WEN SCHOOL,129,451.6328947108491,1.3123598402121364,103.8541771415314,FARRER PARK MRT STATION,1203.0,1671.0,559.0,775.0,NE
6,95 GEYLANG BAHRU,1.32300949333249,103.871104763913,6,1504.5254532345436,1.32175999964553,103.857628468881,HONG WEN SCHOOL,87,189.16339032329583,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,1419.0,1968.0,196.0,272.0,DT
7,94 GEYLANG BAHRU,1.32265301195608,103.87130995354,6,1524.1447200456605,1.32175999964553,103.857628468881,HONG WEN SCHOOL,87,143.4679984062032,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,1413.0,1959.0,121.0,168.0,DT
8,16 UPP BOON KENG RD,1.31543175817283,103.871651573593,6,1710.3427042364056,1.32175999964553,103.857628468881,HONG WEN SCHOOL,25,439.4135897605451,1.3114889096421625,103.87138654135926,KALLANG MRT STATION,1611.0,2237.0,483.0,671.0,EW
9,68 GEYLANG BAHRU,1.32195385488883,103.869843391813,6,1358.047091132523,1.32175999964553,103.857628468881,HONG WEN SCHOOL,87,234.05617141209933,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,1263.0,1750.0,229.0,318.0,DT
10,65 KALLANG BAHRU,1.31969547154613,103.868364964604,6,1215.4036696702046,1.32175999964553,103.857628468881,HONG WEN SCHOOL,87,441.5948883439536,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,1201.0,1665.0,344.0,477.0,DT
11,98 WHAMPOA DR,1.32158068709129,103.854150953187,6,387.09307599782295,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,872.2140253291896,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,469.0,651.0,832.0,1155.0,NE
12,11 UPP BOON KENG RD,1.31423937033551,103.870914031459,6,1697.2172884529216,1.32175999964553,103.857628468881,HONG WEN SCHOOL,25,310.31518687728857,1.3114889096421625,103.87138654135926,KALLANG MRT STATION,1405.0,1952.0,285.0,395.0,EW
13,82 WHAMPOA DR,1.32387379240679,103.856482753763,6,267.3326633257789,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,763.2691133522678,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,478.0,664.0,823.0,1144.0,NE
14,28 JLN BAHAGIA,1.32577955574857,103.858806901306,6,465.756686074755,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,778.6917999353511,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,560.0,778.0,825.0,1145.0,NE
15,38 JLN BAHAGIA,1.32690591898182,103.856486649121,6,586.1095212030369,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,1015.638598337208,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,641.0,890.0,933.0,1295.0,NE
16,69 MOULMEIN RD,1.31895176233165,103.850517972593,6,849.885086988024,1.32175999964553,103.857628468881,HONG WEN SCHOOL,125,762.1603029625969,1.3204407908478988,103.84382561881532,NOVENA MRT STATION,847.0,1176.0,695.0,965.0,NS
17,56 GEYLANG BAHRU,1.32364514773996,103.868295292623,6,1204.1660208437606,1.32175999964553,103.857628468881,HONG WEN SCHOOL,87,466.06657976555687,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,1145.0,1590.0,436.0,605.0,DT
18,461 CRAWFORD LANE,1.30510417415071,103.860869351858,19,1779.905876490259,1.2943321052493,103.849026157822,TAO NAN SCHOOL,138,331.9937771260361,1.3073570200955626,103.86282920810665,LAVENDER MRT STATION,1576.0,2188.0,256.0,356.0,EW
19,39 UPP BOON KENG RD,1.3187235805299,103.874226522075,7,1789.958405715246,1.31099674009193,103.888352029067,KONG HWA SCHOOL,87,403.1928549488051,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,1998.0,2774.0,456.0,634.0,DT
20,104 JLN RAJAH,1.32780496961457,103.853262284564,6,829.0924996918867,1.32175999964553,103.857628468881,HONG WEN SCHOOL,146,835.3459563116795,1.332628987123201,103.8475017643402,TOA PAYOH MRT STATION,894.0,1241.0,833.0,1156.0,NS
21,807 KING GEORGE'S AVE,1.30928836905115,103.861442474883,6,1450.147876668975,1.32175999964553,103.857628468881,HONG WEN SCHOOL,138,264.3572632882465,1.3073570200955626,103.86282920810665,LAVENDER MRT STATION,1314.0,1826.0,277.0,384.0,EW
22,103 AH HOOD RD,1.32796267483785,103.844826964123,1,1479.0221511465672,1.31837054523521,103.835609732354,ANGLO-CHINESE SCHOOL (PRIMARY),146,598.0299514459086,1.332628987123201,103.8475017643402,TOA PAYOH MRT STATION,1604.0,2228.0,824.0,1144.0,NS
23,85 WHAMPOA DR,1.32278920327274,103.856444472629,6,174.4152148617168,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,694.234798443544,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,345.0,480.0,709.0,984.0,NE
24,23 ST. GEORGE'S RD,1.32499291341079,103.863049863163,6,701.741044283715,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,640.568628162268,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,710.0,986.0,595.0,827.0,NE
25,101 JLN RAJAH,1.32871478392959,103.850545321033,6,1103.6519217488012,1.32175999964553,103.857628468881,HONG WEN SCHOOL,146,551.2760127214226,1.332628987123201,103.8475017643402,TOA PAYOH MRT STATION,1178.0,1636.0,571.0,792.0,NS
26,103 JLN RAJAH,1.32734143333539,103.852780650365,6,821.9493233414346,1.32175999964553,103.857628468881,HONG WEN SCHOOL,146,830.6927131353754,1.332628987123201,103.8475017643402,TOA PAYOH MRT STATION,928.0,1288.0,824.0,1143.0,NS
27,107 TOWNER RD,1.31979508625986,103.860435814245,6,380.96046168782,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,145.95343442234255,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,350.0,486.0,192.0,266.0,NE
28,101 WHAMPOA DR,1.32041710187602,103.853813946402,6,449.5662155760865,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,882.4947664444156,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,510.0,709.0,873.0,1213.0,NE
29,83 WHAMPOA DR,1.32357483276513,103.857034858444,6,212.3154907906236,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,695.2251352202754,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,429.0,596.0,792.0,1100.0,NE
30,84 WHAMPOA DR,1.32319022987198,103.857027960797,6,172.4767865046422,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,667.9926077364133,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,391.0,543.0,754.0,1048.0,NE
31,52 KENT RD,1.28059687612758,103.790460040807,4,4069.9615246060985,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,132,497.35313893406095,1.2762135226853348,103.79135031315435,PASIR PANJANG MRT STATION,4038.0,5609.0,455.0,631.0,CC
32,54 GEYLANG BAHRU,1.32388371941336,103.867864793507,6,1162.1688422508378,1.32175999964553,103.857628468881,HONG WEN SCHOOL,87,520.7625680355072,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,1088.0,1511.0,493.0,684.0,DT
33,75 WHAMPOA DR,1.32441875533381,103.858185074994,6,302.045765066114,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,680.7862476442596,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,352.0,490.0,644.0,894.0,NE
34,559 JURONG WEST ST 42,1.35457631683511,103.718900605151,10,6121.554856906616,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1169.5918486506218,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,5055.0,7020.0,1180.0,1637.0,EW
35,547 JURONG WEST ST 42,1.35298202689802,103.714914008213,10,6361.134895054607,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1179.3533183366185,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,5130.0,7125.0,1053.0,1462.0,EW
36,539 JURONG WEST AVE 1,1.35087571532422,103.716353293406,10,6094.444815913956,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,895.7158623613977,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4912.0,6821.0,830.0,1153.0,EW
37,452 JURONG WEST ST 42,1.35158269235001,103.718516174409,10,5947.122640418993,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,858.0725070604313,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4763.0,6614.0,888.0,1232.0,EW
38,444 JURONG WEST AVE 1,1.35195380808937,103.719396655601,10,5894.925299491085,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,872.8306376305082,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4802.0,6669.0,927.0,1286.0,EW
39,436 JURONG WEST AVE 1,1.35208689545167,103.722864957524,10,5606.462903622624,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,896.0674455745585,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4609.0,6400.0,1078.0,1496.0,EW
40,416 JURONG WEST ST 42,1.35242591430816,103.725924618185,10,5379.057535045412,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1063.2631578463172,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4422.0,6140.0,1217.0,1690.0,EW
41,415 JURONG WEST ST 42,1.35282431865817,103.724982266808,10,5485.76820025356,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1052.6376739627938,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4502.0,6252.0,1238.0,1719.0,EW
42,458 JURONG WEST ST 41,1.35021069322065,103.720031948834,10,5720.682952963708,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,669.5808545700947,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4606.0,6396.0,757.0,1051.0,EW
43,463 JURONG WEST ST 41,1.35057698710493,103.723241115887,10,5466.176533820095,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,747.2718517615294,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4464.0,6199.0,892.0,1239.0,EW
44,527 JURONG WEST ST 52,1.34788417193502,103.716417389865,10,5902.4541253385,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,645.1860191148602,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4785.0,6645.0,625.0,868.0,EW
45,551 JURONG WEST ST 42,1.35237770099493,103.716921171248,10,6141.872859789939,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1007.6852106409558,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4954.0,6879.0,902.0,1253.0,EW
46,550 JURONG WEST ST 42,1.35280491257393,103.716740537175,10,6186.513720728571,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1059.1686976481717,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4997.0,6939.0,973.0,1351.0,EW
47,545 JURONG WEST ST 42,1.35229053905004,103.715246438458,10,6286.037337683097,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1095.17620157932,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,5091.0,7070.0,1013.0,1407.0,EW
48,543 JURONG WEST ST 42,1.35186325238554,103.715798646003,10,6208.456550964899,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1021.1490320882,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,5017.0,6968.0,940.0,1305.0,EW
49,431 JURONG WEST AVE 1,1.35230306526458,103.72463219774,10,5475.179081546338,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,983.6788151149468,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4526.0,6286.0,1127.0,1565.0,EW
50,485 JURONG WEST AVE 1,1.3483471084985,103.727243025871,10,4966.3199437013,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,834.3333144260589,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4237.0,5884.0,968.0,1344.0,EW
51,402 JURONG WEST ST 42,1.35339365971468,103.722445654654,10,5737.121087159941,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1029.2313337482076,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4704.0,6532.0,1178.0,1635.0,EW
52,198 BOON LAY DR,1.3444211304079,103.714343745983,10,5905.413664935751,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,734.5190141391856,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4935.0,6854.0,746.0,1036.0,EW
53,203 BOON LAY DR,1.34413570974204,103.715657464606,10,5761.968694768517,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,588.4201867348464,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4806.0,6675.0,618.0,858.0,EW
54,205 BOON LAY DR,1.34485415589358,103.71571623191,10,5795.143541778259,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,585.4759511587774,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4842.0,6725.0,653.0,908.0,EW
55,407 JURONG WEST ST 42,1.35489444765725,103.721256064307,10,5946.861492467776,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1183.0717644204424,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4914.0,6825.0,1386.0,1925.0,EW
56,77 LOR LIMAU,1.32504567583472,103.854762707954,6,484.7368459814679,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,993.5349487912728,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,718.0,997.0,1010.0,1402.0,NE
57,45 BENDEMEER RD,1.3223875270991,103.866126107239,6,947.216370911766,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,595.184963101856,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,875.0,1214.0,571.0,793.0,NE
58,34 WHAMPOA WEST,1.32050169556608,103.863341271367,6,650.29634388108,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,221.27572351201712,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,633.0,879.0,179.0,249.0,NE
59,28 BENDEMEER RD,1.31869832503738,103.863232193576,6,709.8985095207227,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,188.5151530461928,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,671.0,931.0,159.0,220.0,NE
60,26 BENDEMEER RD,1.3183075369852,103.86292186863,6,702.5962910911411,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,183.03084916142072,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,631.0,876.0,149.0,207.0,NE
61,24 BENDEMEER RD,1.31862347782977,103.862324355167,6,627.8074980679648,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,111.36035214102282,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,577.0,801.0,95.0,132.0,NE
62,20 UPP BOON KENG RD,1.3158732490877,103.871296185183,6,1654.3822648937737,1.32175999964553,103.857628468881,HONG WEN SCHOOL,25,487.6197677032442,1.3114889096421625,103.87138654135926,KALLANG MRT STATION,1547.0,2150.0,507.0,705.0,EW
63,12 UPP BOON KENG RD,1.31423066306718,103.870061147604,6,1615.8908242179962,1.32175999964553,103.857628468881,HONG WEN SCHOOL,25,338.60559181516334,1.3114889096421625,103.87138654135926,KALLANG MRT STATION,1362.0,1893.0,346.0,481.0,EW
64,2 BEACH RD,1.30403300585898,103.864928408355,19,2070.9112392704506,1.2943321052493,103.849026157822,TAO NAN SCHOOL,138,437.1166370894624,1.3073570200955626,103.86282920810665,LAVENDER MRT STATION,1933.0,2684.0,446.0,620.0,EW
65,1 BEACH RD,1.3036713506088,103.864478660925,19,2007.3029397608327,1.2943321052493,103.849026157822,TAO NAN SCHOOL,109,444.1292473375183,1.299766835267978,103.86363701849602,NICOLL HIGHWAY MRT STATION,1871.0,2599.0,438.0,609.0,CC
66,801 FRENCH RD,1.30736241836646,103.860472435164,6,1631.856048762637,1.32175999964553,103.857628468881,HONG WEN SCHOOL,138,261.9936641394232,1.3073570200955626,103.86282920810665,LAVENDER MRT STATION,1486.0,2064.0,320.0,444.0,EW
67,468 NTH BRIDGE RD,1.30539150676389,103.863222183958,6,1923.3854296389688,1.32175999964553,103.857628468881,HONG WEN SCHOOL,138,222.8783633776184,1.3073570200955626,103.86282920810665,LAVENDER MRT STATION,1691.0,2348.0,181.0,251.0,EW
68,2 ST. GEORGE'S RD,1.3234256745592,103.860686612229,6,387.1393324318397,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,461.6919139148689,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,412.0,571.0,450.0,625.0,NE
69,9 JLN BATU,1.30283219012693,103.882979059119,7,1086.7201664928064,1.31099674009193,103.888352029067,KONG HWA SCHOOL,103,378.0341856876295,1.3062019048312363,103.8825280808098,MOUNTBATTEN MRT STATION,1181.0,1633.0,478.0,663.0,CC
70,469 JURONG WEST ST 41,1.34849441236314,103.721245210516,10,5498.495608698289,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,472.0763384140321,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4430.0,6152.0,622.0,863.0,EW
71,558 JURONG WEST ST 42,1.35419821230377,103.717344057356,10,6228.774093749568,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,1175.58505760282,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,5054.0,7018.0,1103.0,1532.0,EW
72,97 WHAMPOA DR,1.32128020862279,103.854938084831,6,303.79861818799674,1.32175999964553,103.857628468881,HONG WEN SCHOOL,150,778.9067923708797,1.3193957060230523,103.8616865018698,BOON KENG MRT STATION,381.0,529.0,744.0,1034.0,NE
73,455 JURONG WEST ST 42,1.35106550496497,103.718527803659,10,5911.4474373511775,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,37,803.2658961804008,1.3442592493946972,103.72094926847876,LAKESIDE MRT STATION,4713.0,6545.0,838.0,1163.0,EW
74,53 GEYLANG BAHRU,1.32432231336421,103.868159565036,6,1204.8641853639988,1.32175999964553,103.857628468881,HONG WEN SCHOOL,87,520.6085246273158,1.3215058380176048,103.8719006257064,GEYLANG BAHRU MRT STATION,1126.0,1564.0,455.0,632.0,DT
75,12 NTH BRIDGE RD,1.30431042727382,103.862781478293,19,1889.2618971050808,1.2943321052493,103.849026157822,TAO NAN SCHOOL,138,338.80721502075977,1.3073570200955626,103.86282920810665,LAVENDER MRT STATION,1740.0,2416.0,329.0,457.0,EW
76,21 GHIM MOH RD,1.31010302594118,103.788545950724,4,870.3140735282328,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,372.6334748051485,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,876.0,1216.0,435.0,600.0,EW
77,24 DOVER CRES,1.30406012764311,103.782637200936,4,1414.943176061921,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,94,718.1806984900925,1.299759878591986,103.78745750783104,ONE-NORTH MRT STATION,1698.0,2356.0,767.0,1066.0,CC
78,21 DOVER CRES,1.30703602610859,103.784633269754,4,1072.6221227786734,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,618.1075534346321,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,1296.0,1798.0,641.0,890.0,EW
79,1 GHIM MOH RD,1.31287975684307,103.786855017635,4,509.06061190867615,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,734.0065768747478,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,646.0,897.0,764.0,1059.0,EW
80,2 GHIM MOH RD,1.31237872986354,103.786971451599,4,562.8655533715274,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,679.6028106135591,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,614.0,852.0,723.0,1005.0,EW
81,3 GHIM MOH RD,1.31199891286265,103.787189701148,4,611.5442706023116,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,630.9253829000854,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,641.0,890.0,679.0,943.0,EW
82,4 GHIM MOH RD,1.31319369617182,103.788192237043,4,580.9927087532872,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,704.2946856788058,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,761.0,1056.0,663.0,921.0,EW
83,5 GHIM MOH RD,1.31269310627626,103.788308828224,4,628.6163819774389,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,647.4072197422497,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,744.0,1033.0,628.0,872.0,EW
84,6 GHIM MOH RD,1.31228409003273,103.78840388918,4,668.6221560670701,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,600.9709660166341,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,741.0,1029.0,588.0,817.0,EW
85,96 MARGARET DR,1.29539368450255,103.812976182751,11,2950.219258537401,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,4,776.3119150276475,1.2895627264024532,103.81681667014902,REDHILL MRT STATION,3252.0,4517.0,706.0,980.0,EW
86,19 GHIM MOH RD,1.31143852315951,103.788298892377,4,732.9500231768918,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,517.8119019511191,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,833.0,1157.0,548.0,761.0,EW
87,164 STIRLING RD,1.29151824833554,103.802513058468,11,3320.301020599757,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,20,527.8334097040045,1.2948609327949876,103.805884333892,QUEENSTOWN MRT STATION,3080.0,4278.0,525.0,728.0,EW
88,171 STIRLING RD,1.29073246202285,103.803846934678,11,3390.980606344489,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,20,511.897212356982,1.2948609327949876,103.805884333892,QUEENSTOWN MRT STATION,3200.0,4444.0,464.0,644.0,EW
89,2 HOLLAND AVE,1.30934498335733,103.795559353753,4,1494.0807358280513,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,158,285.6421777184649,1.3118347904021326,103.79619182386152,HOLLAND VILLAGE MRT STATION,1452.0,2012.0,228.0,316.0,CC
90,9 HOLLAND AVE,1.3075559256341,103.794443576453,4,1516.899627080641,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,474.4932476752165,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,1522.0,2110.0,456.0,632.0,EW
91,8 HOLLAND AVE,1.30651406379174,103.794222994827,4,1579.451066667452,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,27,454.3005202979997,1.307183466547333,103.79019153517372,BUONA VISTA MRT STATION,1500.0,2080.0,423.0,587.0,EW
92,4 HOLLAND CL,1.30796826360553,103.795646462312,4,1590.487731571942,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,158,434.19153221284193,1.3118347904021326,103.79619182386152,HOLLAND VILLAGE MRT STATION,1566.0,2171.0,343.0,475.0,CC
93,3 DOVER RD,1.30373592079542,103.782443789544,4,1453.583251207628,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,94,711.41562751783,1.299759878591986,103.78745750783104,ONE-NORTH MRT STATION,1749.0,2427.0,725.0,1007.0,CC
94,6 HOLLAND CL,1.30711568626095,103.795264617136,4,1617.6891253488595,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,158,534.7679195617239,1.3118347904021326,103.79619182386152,HOLLAND VILLAGE MRT STATION,1609.0,2231.0,466.0,646.0,CC
95,161 MEI LING ST,1.29154391563021,103.803508038366,11,3304.632366593885,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,20,453.67676047253775,1.2948609327949876,103.805884333892,QUEENSTOWN MRT STATION,3118.0,4328.0,456.0,633.0,EW
96,160 MEI LING ST,1.29209690708572,103.804229821165,11,3236.298221003813,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,20,358.1763711499086,1.2948609327949876,103.805884333892,QUEENSTOWN MRT STATION,3046.0,4228.0,357.0,496.0,EW
97,172 STIRLING RD,1.29205481713546,103.805546433928,11,3233.023147203132,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,20,314.2787114992409,1.2948609327949876,103.805884333892,QUEENSTOWN MRT STATION,3035.0,4214.0,298.0,414.0,EW
98,173 STIRLING RD,1.29205481713546,103.805546433928,11,3233.023147203132,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,20,314.2787114992409,1.2948609327949876,103.805884333892,QUEENSTOWN MRT STATION,3035.0,4214.0,298.0,414.0,EW
99,2 DOVER RD,1.30310343884227,103.782905027596,4,1517.1543457171178,1.31667646178347,103.784296227747,HENRY PARK PRIMARY SCHOOL,94,627.9686638185398,1.299759878591986,103.78745750783104,ONE-NORTH MRT STATION,1727.0,2397.0,637.0,885.0,CC
100,31 TANGLIN HALT RD,1.29936191629581,103.799471412664,11,2540.8598930415296,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,7,365.8931908342742,1.3024387353271702,103.79830451562896,COMMONWEALTH MRT STATION,2433.0,3378.0,341.0,474.0,EW
101,73 MARINE DR,1.30380541604563,103.908362369014,7,2363.828381749475,1.31099674009193,103.888352029067,KONG HWA SCHOOL,0,1864.7997646086185,1.3197789515536371,103.90325246673828,EUNOS MRT STATION,2253.0,3130.0,1576.0,2189.0,EW
102,43 MARINE CRES,1.3055188809192,103.913021967404,7,2809.2855173733938,1.31099674009193,103.888352029067,KONG HWA SCHOOL,30,1725.6938401083075,1.3210382488510848,103.9129493883634,KEMBANGAN MRT STATION,2648.0,3677.0,1671.0,2321.0,EW
103,55 MARINE TER,1.30542368483748,103.914004754803,7,2918.264776941033,1.31099674009193,103.888352029067,KONG HWA SCHOOL,30,1740.2195108279695,1.3210382488510848,103.9129493883634,KEMBANGAN MRT STATION,2726.0,3785.0,1677.0,2328.0,EW
